[2024-12-06 18:08:05.933]	 Already installed "tmux-continuum"
[2024-12-06 18:08:06.376]	   "tags" download fail
[2024-12-06 18:08:06.409]	 Invoking /Users/mekari/.config/tmux/plugins/tpm/bin/update_plugins all
[2024-12-06 18:08:06.785]	 Updating all plugins!
[2024-12-06 18:08:06.786]	 
[2024-12-06 18:08:08.320]	   "tmux-copycat" update success
[2024-12-06 18:08:08.351]	     | Already up to date.
[2024-12-06 18:08:08.400]	   "tmux-resurrect" update success
[2024-12-06 18:08:08.414]	     | Already up to date.
[2024-12-06 18:08:08.465]	   "tmux-continuum" update success
[2024-12-06 18:08:08.489]	     | Already up to date.
[2024-12-06 18:08:08.514]	 Invoking /Users/mekari/.config/tmux/plugins/tpm/bin/clean_plugins all
[2024-12-06 18:08:09.021]	 Done.

[2024-12-20 09:30:27.165]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-resurrect tmux-plugins/tmux-continuum tags
[2024-12-20 09:30:27.193]	 Invoking /Users/mekari/.config/tmux/plugins/tpm/bin/install_plugins
[2024-12-20 09:30:27.563]	 Installing "tags"
[2024-12-20 09:30:27.610]	 Already installed "tmux-copycat"
[2024-12-20 09:30:27.611]	 Already installed "tmux-resurrect"
[2024-12-20 09:30:27.612]	 Already installed "tmux-continuum"
[2024-12-20 09:30:28.016]	   "tags" download fail
[2024-12-20 09:30:28.036]	 Invoking /Users/mekari/.config/tmux/plugins/tpm/bin/update_plugins all
[2024-12-20 09:30:28.323]	 Updating all plugins!
[2024-12-20 09:30:28.327]	 
[2024-12-20 09:30:29.629]	   "tmux-copycat" update success
[2024-12-20 09:30:29.636]	     | Already up to date.
[2024-12-20 09:30:29.705]	   "tmux-resurrect" update success
[2024-12-20 09:30:29.720]	     | Already up to date.
[2024-12-20 09:30:29.737]	   "tmux-continuum" update success
[2024-12-20 09:30:29.750]	     | Already up to date.
[2024-12-20 09:30:29.771]	 Invoking /Users/mekari/.config/tmux/plugins/tpm/bin/clean_plugins all
[2024-12-20 09:30:30.001]	 Done.

[2024-12-23 13:23:28.842]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-resurrect tmux-plugins/tmux-continuum tags
[2024-12-23 13:23:28.858]	 Invoking /Users/mekari/.config/tmux/plugins/tpm/bin/install_plugins
[2024-12-23 13:23:29.145]	 Installing "tags"
[2024-12-23 13:23:29.179]	 Already installed "tmux-copycat"
[2024-12-23 13:23:29.179]	 Already installed "tmux-resurrect"
[2024-12-23 13:23:29.196]	 Already installed "tmux-continuum"
[2024-12-23 13:23:29.636]	   "tags" download fail
[2024-12-23 13:23:29.666]	 Invoking /Users/mekari/.config/tmux/plugins/tpm/bin/update_plugins all
[2024-12-23 13:23:30.058]	 Updating all plugins!
[2024-12-23 13:23:30.060]	 
[2024-12-23 13:23:31.309]	   "tmux-copycat" update success
[2024-12-23 13:23:31.318]	     | Already up to date.
[2024-12-23 13:23:31.366]	   "tmux-resurrect" update success
[2024-12-23 13:23:31.387]	     | Already up to date.
[2024-12-23 13:23:31.437]	   "tmux-continuum" update success
[2024-12-23 13:23:31.467]	     | Already up to date.
[2024-12-23 13:23:31.502]	 Invoking /Users/mekari/.config/tmux/plugins/tpm/bin/clean_plugins all
[2024-12-23 13:23:31.889]	 Done.

[2024-12-24 18:23:59.176]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-resurrect tmux-plugins/tmux-continuum tags
[2024-12-24 18:23:59.188]	 Invoking /Users/mekari/.config/tmux/plugins/tpm/bin/install_plugins
[2024-12-24 18:23:59.560]	 Installing "tags"
[2024-12-24 18:23:59.580]	 Already installed "tmux-continuum"
[2024-12-24 18:23:59.580]	 Already installed "tmux-resurrect"
[2024-12-24 18:23:59.580]	 Already installed "tmux-copycat"
[2024-12-24 18:23:59.939]	   "tags" download fail
[2024-12-24 18:23:59.953]	 Invoking /Users/mekari/.config/tmux/plugins/tpm/bin/update_plugins all
[2024-12-24 18:24:00.256]	 Updating all plugins!
[2024-12-24 18:24:00.256]	 
[2024-12-24 18:24:01.134]	   "tmux-continuum" update success
[2024-12-24 18:24:01.134]	   "tmux-copycat" update success
[2024-12-24 18:24:01.136]	   "tmux-resurrect" update success
[2024-12-24 18:24:01.138]	     | Already up to date.
[2024-12-24 18:24:01.139]	     | Already up to date.
[2024-12-24 18:24:01.140]	     | Already up to date.
[2024-12-24 18:24:01.150]	 Invoking /Users/mekari/.config/tmux/plugins/tpm/bin/clean_plugins all
[2024-12-24 18:24:01.222]	 Done.

[2024-12-26 10:13:26.821]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-resurrect tmux-plugins/tmux-continuum tags
[2024-12-26 10:13:26.831]	 Invoking /Users/mekari/.config/tmux/plugins/tpm/bin/install_plugins
[2024-12-26 10:13:27.018]	 Installing "tags"
[2024-12-26 10:13:27.034]	 Already installed "tmux-copycat"
[2024-12-26 10:13:27.034]	 Already installed "tmux-continuum"
[2024-12-26 10:13:27.035]	 Already installed "tmux-resurrect"
[2024-12-26 10:13:27.392]	   "tags" download fail
[2024-12-26 10:13:27.405]	 Invoking /Users/mekari/.config/tmux/plugins/tpm/bin/update_plugins all
[2024-12-26 10:13:27.575]	 Updating all plugins!
[2024-12-26 10:13:27.575]	 
[2024-12-26 10:13:28.517]	   "tmux-copycat" update success
[2024-12-26 10:13:28.521]	     | Already up to date.
[2024-12-26 10:13:28.526]	   "tmux-resurrect" update success
[2024-12-26 10:13:28.528]	   "tmux-continuum" update success
[2024-12-26 10:13:28.529]	     | Already up to date.
[2024-12-26 10:13:28.532]	     | Already up to date.
[2024-12-26 10:13:28.542]	 Invoking /Users/mekari/.config/tmux/plugins/tpm/bin/clean_plugins all
[2024-12-26 10:13:28.614]	 Done.

[2024-12-27 10:19:51.911]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-resurrect tmux-plugins/tmux-continuum tags
[2024-12-27 10:19:51.926]	 Invoking /Users/mekari/.config/tmux/plugins/tpm/bin/install_plugins
[2024-12-27 10:19:52.361]	 Installing "tags"
[2024-12-27 10:19:52.386]	 Already installed "tmux-copycat"
[2024-12-27 10:19:52.410]	 Already installed "tmux-continuum"
[2024-12-27 10:19:52.412]	 Already installed "tmux-resurrect"
[2024-12-27 10:19:52.807]	   "tags" download fail
[2024-12-27 10:19:52.823]	 Invoking /Users/mekari/.config/tmux/plugins/tpm/bin/update_plugins all
[2024-12-27 10:19:53.140]	 Updating all plugins!
[2024-12-27 10:19:53.140]	 
[2024-12-27 10:19:54.204]	   "tmux-copycat" update success
[2024-12-27 10:19:54.207]	   "tmux-resurrect" update success
[2024-12-27 10:19:54.212]	     | Already up to date.
[2024-12-27 10:19:54.216]	     | Already up to date.
[2024-12-27 10:19:54.272]	   "tmux-continuum" update success
[2024-12-27 10:19:54.282]	     | Already up to date.
[2024-12-27 10:19:54.308]	 Invoking /Users/mekari/.config/tmux/plugins/tpm/bin/clean_plugins all
[2024-12-27 10:19:54.497]	 Done.

[2025-01-03 09:15:41.330]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-resurrect tmux-plugins/tmux-continuum tags
[2025-01-03 09:15:41.343]	 Invoking /Users/mekari/.config/tmux/plugins/tpm/bin/install_plugins
[2025-01-03 09:15:41.586]	 Installing "tags"
[2025-01-03 09:15:41.612]	 Already installed "tmux-resurrect"
[2025-01-03 09:15:41.613]	 Already installed "tmux-copycat"
[2025-01-03 09:15:41.617]	 Already installed "tmux-continuum"
[2025-01-03 09:15:42.027]	   "tags" download fail
[2025-01-03 09:15:42.046]	 Invoking /Users/mekari/.config/tmux/plugins/tpm/bin/update_plugins all
[2025-01-03 09:15:42.248]	 Updating all plugins!
[2025-01-03 09:15:42.251]	 
[2025-01-03 09:15:43.290]	   "tmux-copycat" update success
[2025-01-03 09:15:43.295]	     | Already up to date.
[2025-01-03 09:15:43.344]	   "tmux-resurrect" update success
[2025-01-03 09:15:43.352]	     | Already up to date.
[2025-01-03 09:15:43.363]	   "tmux-continuum" update success
[2025-01-03 09:15:43.368]	     | Already up to date.
[2025-01-03 09:15:43.393]	 Invoking /Users/mekari/.config/tmux/plugins/tpm/bin/clean_plugins all
[2025-01-03 09:15:43.564]	 Done.

[2025-01-05 23:10:58.123]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-resurrect tmux-plugins/tmux-continuum tags
[2025-01-05 23:10:58.131]	 Invoking /Users/mekari/.config/tmux/plugins/tpm/bin/install_plugins
[2025-01-05 23:10:58.330]	 Installing "tags"
[2025-01-05 23:10:58.345]	 Already installed "tmux-copycat"
[2025-01-05 23:10:58.345]	 Already installed "tmux-resurrect"
[2025-01-05 23:10:58.345]	 Already installed "tmux-continuum"
[2025-01-05 23:10:58.694]	   "tags" download fail
[2025-01-05 23:10:58.714]	 Invoking /Users/mekari/.config/tmux/plugins/tpm/bin/update_plugins all
[2025-01-05 23:10:58.908]	 Updating all plugins!
[2025-01-05 23:10:58.908]	 
[2025-01-05 23:10:59.823]	   "tmux-copycat" update success
[2025-01-05 23:10:59.823]	   "tmux-continuum" update success
[2025-01-05 23:10:59.825]	     | Already up to date.
[2025-01-05 23:10:59.825]	     | Already up to date.
[2025-01-05 23:10:59.828]	   "tmux-resurrect" update success
[2025-01-05 23:10:59.830]	     | Already up to date.
[2025-01-05 23:10:59.840]	 Invoking /Users/mekari/.config/tmux/plugins/tpm/bin/clean_plugins all
[2025-01-05 23:10:59.939]	 Done.

[2025-01-06 04:53:59.525]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-resurrect tmux-plugins/tmux-continuum tags
[2025-01-06 04:53:59.535]	 Invoking /Users/mekari/.config/tmux/plugins/tpm/bin/install_plugins
[2025-01-06 04:53:59.875]	 Installing "tags"
[2025-01-06 04:53:59.889]	 Already installed "tmux-copycat"
[2025-01-06 04:53:59.889]	 Already installed "tmux-resurrect"
[2025-01-06 04:53:59.889]	 Already installed "tmux-continuum"
[2025-01-06 04:54:00.340]	   "tags" download fail
[2025-01-06 04:54:00.366]	 Invoking /Users/mekari/.config/tmux/plugins/tpm/bin/update_plugins all
[2025-01-06 04:54:00.735]	 Updating all plugins!
[2025-01-06 04:54:00.735]	 
[2025-01-06 04:54:02.223]	   "tmux-copycat" update success
[2025-01-06 04:54:02.223]	   "tmux-continuum" update success
[2025-01-06 04:54:02.225]	     | Already up to date.
[2025-01-06 04:54:02.226]	     | Already up to date.
[2025-01-06 04:54:02.231]	   "tmux-resurrect" update success
[2025-01-06 04:54:02.233]	     | Already up to date.
[2025-01-06 04:54:02.243]	 Invoking /Users/mekari/.config/tmux/plugins/tpm/bin/clean_plugins all
[2025-01-06 04:54:02.315]	 Done.

[2025-01-06 04:57:37.519]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-resurrect tmux-plugins/tmux-continuum tags
[2025-01-06 04:57:37.529]	 Invoking /Users/mekari/.config/tmux/plugins/tpm/bin/install_plugins
[2025-01-06 04:57:37.732]	 Installing "tags"
[2025-01-06 04:57:37.749]	 Already installed "tmux-copycat"
[2025-01-06 04:57:37.749]	 Already installed "tmux-resurrect"
[2025-01-06 04:57:37.749]	 Already installed "tmux-continuum"
[2025-01-06 04:57:38.151]	   "tags" download fail
[2025-01-06 04:57:38.183]	 Invoking /Users/mekari/.config/tmux/plugins/tpm/bin/update_plugins all
[2025-01-06 04:57:38.404]	 Updating all plugins!
[2025-01-06 04:57:38.405]	 
[2025-01-06 04:57:39.314]	   "tmux-continuum" update success
[2025-01-06 04:57:39.315]	   "tmux-copycat" update success
[2025-01-06 04:57:39.317]	     | Already up to date.
[2025-01-06 04:57:39.317]	     | Already up to date.
[2025-01-06 04:57:39.321]	   "tmux-resurrect" update success
[2025-01-06 04:57:39.323]	     | Already up to date.
[2025-01-06 04:57:39.332]	 Invoking /Users/mekari/.config/tmux/plugins/tpm/bin/clean_plugins all
[2025-01-06 04:57:39.412]	 Done.

[2025-01-06 04:58:07.638]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-resurrect tmux-plugins/tmux-continuum tags
[2025-01-06 04:58:07.647]	 Invoking /Users/mekari/.config/tmux/plugins/tpm/bin/install_plugins
[2025-01-06 04:58:07.828]	 Installing "tags"
[2025-01-06 04:58:07.841]	 Already installed "tmux-continuum"
[2025-01-06 04:58:07.842]	 Already installed "tmux-resurrect"
[2025-01-06 04:58:07.842]	 Already installed "tmux-copycat"
[2025-01-06 04:58:08.251]	   "tags" download fail
[2025-01-06 04:58:08.261]	 Invoking /Users/mekari/.config/tmux/plugins/tpm/bin/update_plugins all
[2025-01-06 04:58:08.426]	 Updating all plugins!
[2025-01-06 04:58:08.427]	 
[2025-01-06 04:58:09.264]	   "tmux-copycat" update success
[2025-01-06 04:58:09.264]	   "tmux-continuum" update success
[2025-01-06 04:58:09.266]	     | Already up to date.
[2025-01-06 04:58:09.266]	     | Already up to date.
[2025-01-06 04:58:09.267]	   "tmux-resurrect" update success
[2025-01-06 04:58:09.269]	     | Already up to date.
[2025-01-06 04:58:09.278]	 Invoking /Users/mekari/.config/tmux/plugins/tpm/bin/clean_plugins all
[2025-01-06 04:58:09.324]	 Done.

[2025-01-06 05:01:33.774]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-resurrect tmux-plugins/tmux-continuum tags
[2025-01-06 05:01:33.782]	 Invoking /Users/mekari/.config/tmux/plugins/tpm/bin/install_plugins
[2025-01-06 05:01:34.158]	 Installing "tags"
[2025-01-06 05:01:34.172]	 Already installed "tmux-copycat"
[2025-01-06 05:01:34.175]	 Already installed "tmux-continuum"
[2025-01-06 05:01:34.176]	 Already installed "tmux-resurrect"
[2025-01-06 05:01:34.598]	   "tags" download fail
[2025-01-06 05:01:34.628]	 Invoking /Users/mekari/.config/tmux/plugins/tpm/bin/update_plugins all
[2025-01-06 05:01:34.962]	 Updating all plugins!
[2025-01-06 05:01:34.963]	 
[2025-01-06 05:01:35.850]	   "tmux-copycat" update success
[2025-01-06 05:01:35.852]	     | Already up to date.
[2025-01-06 05:01:35.855]	   "tmux-continuum" update success
[2025-01-06 05:01:35.857]	     | Already up to date.
[2025-01-06 05:01:35.861]	   "tmux-resurrect" update success
[2025-01-06 05:01:35.863]	     | Already up to date.
[2025-01-06 05:01:35.872]	 Invoking /Users/mekari/.config/tmux/plugins/tpm/bin/clean_plugins all
[2025-01-06 05:01:35.917]	 Done.

[2025-01-06 05:02:08.389]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-resurrect tmux-plugins/tmux-continuum tags
[2025-01-06 05:02:08.398]	 Invoking /Users/mekari/.config/tmux/plugins/tpm/bin/install_plugins
[2025-01-06 05:02:08.589]	 Installing "tags"
[2025-01-06 05:02:08.604]	 Already installed "tmux-copycat"
[2025-01-06 05:02:08.604]	 Already installed "tmux-continuum"
[2025-01-06 05:02:08.605]	 Already installed "tmux-resurrect"
[2025-01-06 05:02:08.960]	   "tags" download fail
[2025-01-06 05:02:08.989]	 Invoking /Users/mekari/.config/tmux/plugins/tpm/bin/update_plugins all
[2025-01-06 05:02:09.184]	 Updating all plugins!
[2025-01-06 05:02:09.184]	 
[2025-01-06 05:02:10.046]	   "tmux-copycat" update success
[2025-01-06 05:02:10.048]	     | Already up to date.
[2025-01-06 05:02:10.049]	   "tmux-continuum" update success
[2025-01-06 05:02:10.051]	   "tmux-resurrect" update success
[2025-01-06 05:02:10.052]	     | Already up to date.
[2025-01-06 05:02:10.054]	     | Already up to date.
[2025-01-06 05:02:10.063]	 Invoking /Users/mekari/.config/tmux/plugins/tpm/bin/clean_plugins all
[2025-01-06 05:02:10.110]	 Done.

[2025-01-06 05:04:23.880]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-resurrect tmux-plugins/tmux-continuum tags
[2025-01-06 05:04:23.895]	 Invoking /Users/mekari/.config/tmux/plugins/tpm/bin/install_plugins
[2025-01-06 05:04:24.150]	 Installing "tags"
[2025-01-06 05:04:24.178]	 Already installed "tmux-copycat"
[2025-01-06 05:04:24.178]	 Already installed "tmux-resurrect"
[2025-01-06 05:04:24.181]	 Already installed "tmux-continuum"
[2025-01-06 05:04:24.599]	   "tags" download fail
[2025-01-06 05:04:24.612]	 Invoking /Users/mekari/.config/tmux/plugins/tpm/bin/update_plugins all
[2025-01-06 05:04:24.804]	 Updating all plugins!
[2025-01-06 05:04:24.805]	 
[2025-01-06 05:04:25.735]	   "tmux-copycat" update success
[2025-01-06 05:04:25.738]	     | Already up to date.
[2025-01-06 05:04:25.805]	   "tmux-continuum" update success
[2025-01-06 05:04:25.807]	     | Already up to date.
[2025-01-06 05:04:25.814]	   "tmux-resurrect" update success
[2025-01-06 05:04:25.818]	     | Already up to date.
[2025-01-06 05:04:25.831]	 Invoking /Users/mekari/.config/tmux/plugins/tpm/bin/clean_plugins all
[2025-01-06 05:04:25.938]	 Done.

[2025-01-06 05:08:46.099]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-resurrect tmux-plugins/tmux-continuum janoamaral/tokyo-night-tmux
[2025-01-06 05:08:46.108]	 Invoking /Users/mekari/.config/tmux/plugins/tpm/bin/install_plugins
[2025-01-06 05:08:46.472]	 Installing "tokyo-night-tmux"
[2025-01-06 05:08:46.488]	 Already installed "tmux-continuum"
[2025-01-06 05:08:46.488]	 Already installed "tmux-copycat"
[2025-01-06 05:08:46.488]	 Already installed "tmux-resurrect"
[2025-01-06 05:08:47.805]	   "tokyo-night-tmux" download success
[2025-01-06 05:08:47.814]	 Invoking /Users/mekari/.config/tmux/plugins/tpm/bin/update_plugins all
[2025-01-06 05:08:48.202]	 Updating all plugins!
[2025-01-06 05:08:48.203]	 
[2025-01-06 05:08:49.026]	   "tmux-copycat" update success
[2025-01-06 05:08:49.028]	     | Already up to date.
[2025-01-06 05:08:49.033]	   "tmux-resurrect" update success
[2025-01-06 05:08:49.035]	   "tmux-continuum" update success
[2025-01-06 05:08:49.035]	   "tokyo-night-tmux" update success
[2025-01-06 05:08:49.035]	     | Already up to date.
[2025-01-06 05:08:49.037]	     | Already up to date.
[2025-01-06 05:08:49.037]	     | Already up to date.
[2025-01-06 05:08:49.046]	 Invoking /Users/mekari/.config/tmux/plugins/tpm/bin/clean_plugins all
[2025-01-06 05:08:49.094]	 Done.

[2025-01-06 05:09:07.711]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-resurrect tmux-plugins/tmux-continuum janoamaral/tokyo-night-tmux
[2025-01-06 05:09:07.721]	 Invoking /Users/mekari/.config/tmux/plugins/tpm/bin/install_plugins
[2025-01-06 05:09:08.153]	 Already installed "tmux-copycat"
[2025-01-06 05:09:08.155]	 Already installed "tmux-resurrect"
[2025-01-06 05:09:08.155]	 Already installed "tokyo-night-tmux"
[2025-01-06 05:09:08.155]	 Already installed "tmux-continuum"
[2025-01-06 05:09:08.165]	 Invoking /Users/mekari/.config/tmux/plugins/tpm/bin/update_plugins all
[2025-01-06 05:09:08.597]	 Updating all plugins!
[2025-01-06 05:09:08.598]	 
[2025-01-06 05:09:09.482]	   "tmux-continuum" update success
[2025-01-06 05:09:09.483]	   "tokyo-night-tmux" update success
[2025-01-06 05:09:09.483]	   "tmux-copycat" update success
[2025-01-06 05:09:09.484]	     | Already up to date.
[2025-01-06 05:09:09.485]	     | Already up to date.
[2025-01-06 05:09:09.485]	     | Already up to date.
[2025-01-06 05:09:09.488]	   "tmux-resurrect" update success
[2025-01-06 05:09:09.490]	     | Already up to date.
[2025-01-06 05:09:09.500]	 Invoking /Users/mekari/.config/tmux/plugins/tpm/bin/clean_plugins all
[2025-01-06 05:09:09.547]	 Done.

[2025-01-06 05:09:34.565]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-resurrect tmux-plugins/tmux-continuum janoamaral/tokyo-night-tmux
[2025-01-06 05:09:34.579]	 Invoking /Users/mekari/.config/tmux/plugins/tpm/bin/install_plugins
[2025-01-06 05:09:34.848]	 Already installed "tmux-continuum"
[2025-01-06 05:09:34.849]	 Already installed "tmux-copycat"
[2025-01-06 05:09:34.852]	 Already installed "tokyo-night-tmux"
[2025-01-06 05:09:34.854]	 Already installed "tmux-resurrect"
[2025-01-06 05:09:34.869]	 Invoking /Users/mekari/.config/tmux/plugins/tpm/bin/update_plugins all
[2025-01-06 05:09:35.037]	 Updating all plugins!
[2025-01-06 05:09:35.037]	 
[2025-01-06 05:09:36.007]	   "tmux-copycat" update success
[2025-01-06 05:09:36.015]	     | Already up to date.
[2025-01-06 05:09:36.043]	   "tmux-resurrect" update success
[2025-01-06 05:09:36.051]	     | Already up to date.
[2025-01-06 05:09:36.109]	   "tmux-continuum" update success
[2025-01-06 05:09:36.115]	     | Already up to date.
[2025-01-06 05:09:36.115]	   "tokyo-night-tmux" update success
[2025-01-06 05:09:36.120]	     | Already up to date.
[2025-01-06 05:09:36.135]	 Invoking /Users/mekari/.config/tmux/plugins/tpm/bin/clean_plugins all
[2025-01-06 05:09:36.253]	 Done.

[2025-01-06 05:10:00.134]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-resurrect tmux-plugins/tmux-continuum janoamaral/tokyo-night-tmux
[2025-01-06 05:10:00.144]	 Invoking /Users/mekari/.config/tmux/plugins/tpm/bin/install_plugins
[2025-01-06 05:10:00.338]	 Already installed "tmux-resurrect"
[2025-01-06 05:10:00.339]	 Already installed "tmux-copycat"
[2025-01-06 05:10:00.339]	 Already installed "tmux-continuum"
[2025-01-06 05:10:00.339]	 Already installed "tokyo-night-tmux"
[2025-01-06 05:10:00.350]	 Invoking /Users/mekari/.config/tmux/plugins/tpm/bin/update_plugins all
[2025-01-06 05:10:00.486]	 Updating all plugins!
[2025-01-06 05:10:00.486]	 
[2025-01-06 05:10:01.401]	   "tmux-continuum" update success
[2025-01-06 05:10:01.402]	   "tmux-copycat" update success
[2025-01-06 05:10:01.402]	   "tokyo-night-tmux" update success
[2025-01-06 05:10:01.403]	     | Already up to date.
[2025-01-06 05:10:01.404]	     | Already up to date.
[2025-01-06 05:10:01.404]	     | Already up to date.
[2025-01-06 05:10:01.408]	   "tmux-resurrect" update success
[2025-01-06 05:10:01.410]	     | Already up to date.
[2025-01-06 05:10:01.419]	 Invoking /Users/mekari/.config/tmux/plugins/tpm/bin/clean_plugins all
[2025-01-06 05:10:01.467]	 Done.

[2025-01-06 05:10:31.902]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-resurrect tmux-plugins/tmux-continuum janoamaral/tokyo-night-tmux
[2025-01-06 05:10:31.912]	 Invoking /Users/mekari/.config/tmux/plugins/tpm/bin/install_plugins
[2025-01-06 05:10:32.110]	 Already installed "tokyo-night-tmux"
[2025-01-06 05:10:32.111]	 Already installed "tmux-resurrect"
[2025-01-06 05:10:32.111]	 Already installed "tmux-copycat"
[2025-01-06 05:10:32.111]	 Already installed "tmux-continuum"
[2025-01-06 05:10:32.121]	 Invoking /Users/mekari/.config/tmux/plugins/tpm/bin/update_plugins all
[2025-01-06 05:10:32.259]	 Updating all plugins!
[2025-01-06 05:10:32.259]	 
[2025-01-06 05:10:33.063]	   "tmux-copycat" update success
[2025-01-06 05:10:33.066]	     | Already up to date.
[2025-01-06 05:10:33.068]	   "tmux-continuum" update success
[2025-01-06 05:10:33.070]	   "tmux-resurrect" update success
[2025-01-06 05:10:33.070]	     | Already up to date.
[2025-01-06 05:10:33.072]	     | Already up to date.
[2025-01-06 05:10:33.074]	   "tokyo-night-tmux" update success
[2025-01-06 05:10:33.076]	     | Already up to date.
[2025-01-06 05:10:33.085]	 Invoking /Users/mekari/.config/tmux/plugins/tpm/bin/clean_plugins all
[2025-01-06 05:10:33.134]	 Done.

[2025-01-06 05:10:59.624]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-resurrect tmux-plugins/tmux-continuum
[2025-01-06 05:10:59.633]	 Invoking /Users/mekari/.config/tmux/plugins/tpm/bin/install_plugins
[2025-01-06 05:10:59.822]	 Already installed "tmux-copycat"
[2025-01-06 05:10:59.823]	 Already installed "tmux-continuum"
[2025-01-06 05:10:59.823]	 Already installed "tmux-resurrect"
[2025-01-06 05:10:59.834]	 Invoking /Users/mekari/.config/tmux/plugins/tpm/bin/update_plugins all
[2025-01-06 05:10:59.963]	 Updating all plugins!
[2025-01-06 05:10:59.963]	 
[2025-01-06 05:11:00.790]	   "tmux-copycat" update success
[2025-01-06 05:11:00.792]	   "tmux-continuum" update success
[2025-01-06 05:11:00.793]	     | Already up to date.
[2025-01-06 05:11:00.794]	     | Already up to date.
[2025-01-06 05:11:00.796]	   "tmux-resurrect" update success
[2025-01-06 05:11:00.799]	     | Already up to date.
[2025-01-06 05:11:00.808]	 Invoking /Users/mekari/.config/tmux/plugins/tpm/bin/clean_plugins all
[2025-01-06 05:11:00.845]	 Removing "tokyo-night-tmux"
[2025-01-06 05:11:00.851]	   "tokyo-night-tmux" clean success
[2025-01-06 05:11:00.862]	 Done.

